"Country","Region","City","Organization","Room","URL","Address","Lat","Lng","GmapsName","GmapsId","GmapsPlaceId"
"AU","New South Wales","Sydney","Escape Club","Virus","http://roomescape.com.au/","22 The Promenade, Sydney NSW 2000, Australia",-33.8670897,151.2016262,"Strike Bowling King Street Wharf","c52ce60c2e5d8b5253588002ad81805dd9b33e79","ChIJOQSDf_VC1moR4ynBZdTtHXA"
"AU","New South Wales","Sydney","Escape Club","07th November","http://roomescape.com.au/","22 The Promenade, Sydney NSW 2000, Australia",-33.8670897,151.2016262,"Strike Bowling King Street Wharf","c52ce60c2e5d8b5253588002ad81805dd9b33e79","ChIJOQSDf_VC1moR4ynBZdTtHXA"
"AU","New South Wales","Sydney","Escape Club","Prison Break","http://roomescape.com.au/","22 The Promenade, Sydney NSW 2000, Australia",-33.8670897,151.2016262,"Strike Bowling King Street Wharf","c52ce60c2e5d8b5253588002ad81805dd9b33e79","ChIJOQSDf_VC1moR4ynBZdTtHXA"
"AU","New South Wales","Sydney","Escape Club","The Curse of Hogwarts","http://roomescape.com.au/","22 The Promenade, Sydney NSW 2000, Australia",-33.8670897,151.2016262,"Strike Bowling King Street Wharf","c52ce60c2e5d8b5253588002ad81805dd9b33e79","ChIJOQSDf_VC1moR4ynBZdTtHXA"
"AU","New South Wales","Sydney","Escape Hunt","Robbery in the Cottage","http://sydney.escapehunt.com/","4/393 George St, Sydney NSW 2000, Australia",-33.86980899999999,151.206721,"The Escape Hunt Experience Sydney","fa1b048c7579bda4b15b17341c7bcdaaf82a2e35","ChIJ1-lpDj-uEmsRBlNQilt3Ea0"
"AU","New South Wales","Sydney","Escape Hunt","Extortion in the Dockyard","http://sydney.escapehunt.com/","4/393 George St, Sydney NSW 2000, Australia",-33.86980899999999,151.206721,"The Escape Hunt Experience Sydney","fa1b048c7579bda4b15b17341c7bcdaaf82a2e35","ChIJ1-lpDj-uEmsRBlNQilt3Ea0"
"AU","New South Wales","Sydney","Escape Hunt","Murder in the Pub","http://sydney.escapehunt.com/","4/393 George St, Sydney NSW 2000, Australia",-33.86980899999999,151.206721,"The Escape Hunt Experience Sydney","fa1b048c7579bda4b15b17341c7bcdaaf82a2e35","ChIJ1-lpDj-uEmsRBlNQilt3Ea0"
"AU","New South Wales","Sydney","Mission Sydney","Vampire Castle","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Mission Sydney","Dr. M","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Mission Sydney","Vampire Castle","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Mission Sydney","Dr. M","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Mission Sydney","The Lost Mine","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Mission Sydney","The Last Order","http://www.missionsydney.com/","332/336 Pitt St, Sydney NSW 2000, Australia",-33.87603,151.208125,"Mission Escape","f6da859f3a908e57809505ebaec86419f5108a13","ChIJI_SNpz2uEmsR7dmBXbtS9H0"
"AU","New South Wales","Sydney","Next Level Escape","Blitz Room","http://nextlevelescape.com.au/","Level 2/37 Bligh St, Sydney NSW 2000, Australia",-33.86585400000001,151.209886,"Next Level Escape","0f443823094cd4f62c346ad2d30a7d33bd0745ae","ChIJbegy10GuEmsRPo7jHLYIOsE"
"AU","New South Wales","Sydney","Next Level Escape","Ex Libris","http://nextlevelescape.com.au/","Level 2/37 Bligh St, Sydney NSW 2000, Australia",-33.86585400000001,151.209886,"Next Level Escape","0f443823094cd4f62c346ad2d30a7d33bd0745ae","ChIJbegy10GuEmsRPo7jHLYIOsE"
"AU","New South Wales","Sydney","Next Level Escape","The Artefact","http://nextlevelescape.com.au/","Level 2/37 Bligh St, Sydney NSW 2000, Australia",-33.86585400000001,151.209886,"Next Level Escape","0f443823094cd4f62c346ad2d30a7d33bd0745ae","ChIJbegy10GuEmsRPo7jHLYIOsE"
"AU","New South Wales","Sydney","PanIQ Room","Abandoned Military Bunker on The Rocks","http://www.paniqroom.com.au/","13 Cambridge St, The Rocks NSW 2000, Australia",-33.8592719,151.2073469,"PANIQ-ROOM","504de8e21dca4a4683801bd444e046bfa306a2b2","ChIJ9zwf4EKuEmsRqEeeQXdxn-E"
"AU","New South Wales","Sydney","PanIQ Room","Supercell 117","http://www.paniqroom.com.au/","13 Cambridge St, The Rocks NSW 2000, Australia",-33.8592719,151.2073469,"PANIQ-ROOM","504de8e21dca4a4683801bd444e046bfa306a2b2","ChIJ9zwf4EKuEmsRqEeeQXdxn-E"
"AU","New South Wales","Sydney","Parapark","Parapark Sydney","https://escaperoom.sydney","2/119 Wicks Rd, Macquarie Park NSW 2113, Australia",-33.78953000000001,151.133069,"ParaPark Sydney","e58a17e99ee0abd27882076d0c12f0c473cc38e6","ChIJNVukwP2lEmsR26KCsICFjGs"
"AU","New South Wales","Sydney","Second Telling Missions","Rescue the White Rose","http://www.secondtelling.com/","397 King St, Newtown NSW 2042, Australia",-33.8997661,151.1777595,"Second Telling Missions","fe5c7848431d03a70c2657da76a6340835609c27","ChIJ9SDisTewEmsR1_j2gGoWtok"
"AU","New South Wales","Sydney","Second Telling Missions","Sabotage the Enigma","http://www.secondtelling.com/","397 King St, Newtown NSW 2042, Australia",-33.8997661,151.1777595,"Second Telling Missions","fe5c7848431d03a70c2657da76a6340835609c27","ChIJ9SDisTewEmsR1_j2gGoWtok"
"AU","New South Wales","Sydney","Social Escape Rooms","Baker Street Mystery","http://www.socialescape.com.au/","62 Wyndham St, Alexandria NSW 2015, Australia",-33.897235,151.198643,"Social Escape Rooms","e59b086fe84fc3a5729bc61422b06821b687d6a0","ChIJ_5tGVsWxEmsRtSCCeetnQQI"
"AU","New South Wales","Sydney","Social Escape Rooms","Paris Escape","http://www.socialescape.com.au/","62 Wyndham St, Alexandria NSW 2015, Australia",-33.897235,151.198643,"Social Escape Rooms","e59b086fe84fc3a5729bc61422b06821b687d6a0","ChIJ_5tGVsWxEmsRtSCCeetnQQI"
"AU","New South Wales","Sydney","Strike Escape Rooms","Butcher's Burrow","http://strikeescaperooms.com.au/escapism/escape-room-sydney/","22 Kingsgrove Rd, Belmore NSW 2000, Australia",-33.92399519999999,151.0963635,"Strike Escape Rooms King Street Wharf","4593b7e2adcf5ef24ac0f5b554fbbfaa99a8ece6","ChIJmStyhziuEmsRBA-97kJ-ZLw"
"AU","New South Wales","Sydney","Strike Escape Rooms","Forensic","http://strikeescaperooms.com.au/escapism/escape-room-sydney/","22 Kingsgrove Rd, Belmore NSW 2000, Australia",-33.92399519999999,151.0963635,"Strike Escape Rooms King Street Wharf","4593b7e2adcf5ef24ac0f5b554fbbfaa99a8ece6","ChIJmStyhziuEmsRBA-97kJ-ZLw"
"AU","New South Wales","Sydney","Strike Escape Rooms","The Garden","http://strikeescaperooms.com.au/escapism/escape-room-sydney/","22 Kingsgrove Rd, Belmore NSW 2000, Australia",-33.92399519999999,151.0963635,"Strike Escape Rooms King Street Wharf","4593b7e2adcf5ef24ac0f5b554fbbfaa99a8ece6","ChIJmStyhziuEmsRBA-97kJ-ZLw"
"AU","New South Wales","Sydney","The Cipher Room","Espionage","http://www.cipherroom.com.au/","640 King St, Newtown NSW 2042, Australia",-33.905384,151.181112,"The Cipher Room","8a6198522f6ebc04862fad7eab9df3b1c1cba560","ChIJQcH41UuwEmsROkpj3NGJTRU"
"AU","New South Wales","Sydney","The Enigma Room","Dr. Disaster","http://www.enigmaroom.com.au/","602/262 Pitt St, Sydney NSW 2000, Australia",-33.8734484,151.2084205,"The Enigma Room","4f22ad3ec29ab78480314ec3da6a914438c29773","ChIJRdIAdT6uEmsRu0l4tM2CUPM"
"AU","New South Wales","Sydney","The Enigma Room","In Memoriam","http://www.enigmaroom.com.au/","602/262 Pitt St, Sydney NSW 2000, Australia",-33.8734484,151.2084205,"The Enigma Room","4f22ad3ec29ab78480314ec3da6a914438c29773","ChIJRdIAdT6uEmsRu0l4tM2CUPM"
"AU","New South Wales","Sydney","The Mystery Puzzle","Room of the Lost Pirate Souls","http://www.themysterypuzzle.com/","1/37 Bligh St, Sydney NSW 2000, Australia",-33.865839,151.209891,"The Mystery Puzzle","88a9ba05e1fb662b2436f9951cd867b9ff91fd36","ChIJl9RY0UGuEmsRATM-PU31shY"
"AU","New South Wales","Sydney","The Mystery Puzzle","The Great Bank Robbery","http://www.themysterypuzzle.com/","1/37 Bligh St, Sydney NSW 2000, Australia",-33.865839,151.209891,"The Mystery Puzzle","88a9ba05e1fb662b2436f9951cd867b9ff91fd36","ChIJl9RY0UGuEmsRATM-PU31shY"
"AU","New South Wales","Sydney","","Escape Rooms in Sydney","http://escaperoomsydney.blogspot.com.au/","Sydney NSW, Australia",-33.8688197,151.2092955,"Sydney","044785c67d3ee62545861361f8173af6c02f4fae","ChIJP3Sa8ziYEmsRUKgyFmh9AQM"
"AU","Northern Territory","Darwin","Breakout NT","Crocodile Capers","http://www.breakoutnt.com.au/","1/29 Cavenagh St, Darwin City NT 0800, Australia",-12.4624801,130.8425212,"Breakout NT","48e3658fad79234657d2b35c394f94b4a48a3dfc","ChIJOWVDLQ-RwCwRD79QYGMevkM"
"AU","Northern Territory","Darwin","Breakout NT","What's Yours is Mine","http://www.breakoutnt.com.au/","1/29 Cavenagh St, Darwin City NT 0800, Australia",-12.4624801,130.8425212,"Breakout NT","48e3658fad79234657d2b35c394f94b4a48a3dfc","ChIJOWVDLQ-RwCwRD79QYGMevkM"
"AU","Northern Territory","Darwin","Breakout NT","A Thirst for Murder","http://www.breakoutnt.com.au/","1/29 Cavenagh St, Darwin City NT 0800, Australia",-12.4624801,130.8425212,"Breakout NT","48e3658fad79234657d2b35c394f94b4a48a3dfc","ChIJOWVDLQ-RwCwRD79QYGMevkM"
"AU","Queensland","Brisbane","Escape Hunt","Murder in the Barber Shop","http://brisbane.escapehunt.com/","77 Russell St, West End QLD 4101, Australia",-27.479174,153.013172,"The Escape Hunt Experience Brisbane","87e330619bfeb915b0a8b45f23b2f6feb98731fb","ChIJY-Vo6qBQkWsRdBv7cuH2ioo"
"AU","Queensland","Brisbane","Escape Hunt","Escape from Boggo Road Gaol","http://brisbane.escapehunt.com/","77 Russell St, West End QLD 4101, Australia",-27.479174,153.013172,"The Escape Hunt Experience Brisbane","87e330619bfeb915b0a8b45f23b2f6feb98731fb","ChIJY-Vo6qBQkWsRdBv7cuH2ioo"
"AU","Queensland","Brisbane","Escape Hunt","Bomb at Government House","http://brisbane.escapehunt.com/","77 Russell St, West End QLD 4101, Australia",-27.479174,153.013172,"The Escape Hunt Experience Brisbane","87e330619bfeb915b0a8b45f23b2f6feb98731fb","ChIJY-Vo6qBQkWsRdBv7cuH2ioo"
"AU","Queensland","Brisbane","Fort Locks","Jail Escape","http://www.roomescapelive.com.au/","","","","","",""
"AU","Queensland","Brisbane","Fort Locks","Locked Locker","http://www.roomescapelive.com.au/","","","","","",""
"AU","Queensland","Brisbane","Puzzled Room Escape","Puzzle Tech Murder","http://puzzledroomescape.com.au/","5/1177 Logan Rd, Holland Park West QLD 4121, Australia",-27.52907,153.070962,"Puzzled Room Escape","ee4525680fedf00cd3d965e39165faf2afcb04a3","ChIJH_gX4RpbkWsRgvsdG5nm-H4"
"AU","Queensland","Brisbane","Puzzled Room Escape","Puzzling Academy","http://puzzledroomescape.com.au/","5/1177 Logan Rd, Holland Park West QLD 4121, Australia",-27.52907,153.070962,"Puzzled Room Escape","ee4525680fedf00cd3d965e39165faf2afcb04a3","ChIJH_gX4RpbkWsRgvsdG5nm-H4"
"AU","Queensland","Brisbane","Quest Room","Sherlocked","http://www.questroom.com.au/","13 Cordelia St, South Brisbane QLD 4101, Australia",-27.474571,153.014466,"Quest Room","708b04814bf46ce01c61eaa8c150bdc40c9ebe55","ChIJBf30FdRbkWsRQdQJJnz4x_0"
"AU","Queensland","Brisbane","Quest Room","Escape the Jigsaw","http://www.questroom.com.au/","13 Cordelia St, South Brisbane QLD 4101, Australia",-27.474571,153.014466,"Quest Room","708b04814bf46ce01c61eaa8c150bdc40c9ebe55","ChIJBf30FdRbkWsRQdQJJnz4x_0"
"AU","Queensland","Brisbane","Seraphim Escape","Executioner's Toolshed","http://www.seraphimescape.com.au/","456 Redbank Plains Rd, Redbank plains 4301 QLD 4301, Australia",-27.645559,152.860597,"Seraphim Escape Rooms","9ef59cc8a7104120d4dd21c30a29abb17659ebfa","ChIJfQlkXB1LkWsRHdubWoueeKQ"
"AU","Queensland","Brisbane","Seraphim Escape","Enchanted Forest","http://www.seraphimescape.com.au/","456 Redbank Plains Rd, Redbank plains 4301 QLD 4301, Australia",-27.645559,152.860597,"Seraphim Escape Rooms","9ef59cc8a7104120d4dd21c30a29abb17659ebfa","ChIJfQlkXB1LkWsRHdubWoueeKQ"
"AU","Queensland","Brisbane","Strike Escape Rooms","Butcher's Burrow","http://strikeescaperooms.com.au/escapism/escape-room-brisbane/","Wintergarden, 171-209 Queen St, Brisbane City QLD 4000, Australia",-27.4691098,153.0262149,"Exitus Escape Rooms Wintergarden","0e359aeb4913aa99a76e0cde0d29d89e3457f3d4","ChIJk7tPSQNakWsRUG-E9VkUZlc"
"AU","Queensland","Brisbane","Strike Escape Rooms","Forensic","http://strikeescaperooms.com.au/escapism/escape-room-brisbane/","Wintergarden, 171-209 Queen St, Brisbane City QLD 4000, Australia",-27.4691098,153.0262149,"Exitus Escape Rooms Wintergarden","0e359aeb4913aa99a76e0cde0d29d89e3457f3d4","ChIJk7tPSQNakWsRUG-E9VkUZlc"
"AU","Queensland","Brisbane","Strike Escape Rooms","The Garden","http://strikeescaperooms.com.au/escapism/escape-room-brisbane/","Wintergarden, 171-209 Queen St, Brisbane City QLD 4000, Australia",-27.4691098,153.0262149,"Exitus Escape Rooms Wintergarden","0e359aeb4913aa99a76e0cde0d29d89e3457f3d4","ChIJk7tPSQNakWsRUG-E9VkUZlc"
"AU","Queensland","Bundaberg","Entrapment Games","Western Bank Heist","http://www.entrapmentgames.com.au/","","","","","",""
"AU","Queensland","Bundaberg","Entrapment Games","Escape Christmas","http://www.entrapmentgames.com.au/","","","","","",""
"AU","Queensland","Bundaberg","Entrapment Games","Entrapment","http://www.entrapmentgames.com.au/","","","","","",""
"AU","Queensland","Caloundra","Escape Room Oz","The Dungeon","http://www.escaperoomoz.com.au/","10a/51-55 Bulcock St, Caloundra QLD 4551, Australia",-26.8044069,153.1319717,"Escape Room Oz","01b79c69b8ae04dab579ac105b373426d3ef5451","ChIJn4JAZUeZk2sRymjcCpVS6qY"
"AU","Queensland","Caloundra","Escape Room Oz","The Outback Hell Room","http://www.escaperoomoz.com.au/","10a/51-55 Bulcock St, Caloundra QLD 4551, Australia",-26.8044069,153.1319717,"Escape Room Oz","01b79c69b8ae04dab579ac105b373426d3ef5451","ChIJn4JAZUeZk2sRymjcCpVS6qY"
"AU","Queensland","Caloundra","Escape Room Oz","The Conspiracy Room","http://www.escaperoomoz.com.au/","10a/51-55 Bulcock St, Caloundra QLD 4551, Australia",-26.8044069,153.1319717,"Escape Room Oz","01b79c69b8ae04dab579ac105b373426d3ef5451","ChIJn4JAZUeZk2sRymjcCpVS6qY"
"AU","Queensland","Gold Coast","Escape Hunt","Heist in the Art Gallery","http://goldcoast.escapehunt.com/","2/162 Scarborough St, Southport QLD 4215, Australia",-27.9625964,153.4106061,"The Escape Hunt Experience Gold Coast","0c3d8de290b4e93e52f2689ce073d1ecd585d215","ChIJtSZPFuwPkWsRjqrzvUVyvk8"
"AU","Queensland","Gold Coast","Escape Hunt","Kidnapped on the Beach","http://goldcoast.escapehunt.com/","2/162 Scarborough St, Southport QLD 4215, Australia",-27.9625964,153.4106061,"The Escape Hunt Experience Gold Coast","0c3d8de290b4e93e52f2689ce073d1ecd585d215","ChIJtSZPFuwPkWsRjqrzvUVyvk8"
"AU","Queensland","Gold Coast","Escape Hunt","Murder in the Cellar","http://goldcoast.escapehunt.com/","2/162 Scarborough St, Southport QLD 4215, Australia",-27.9625964,153.4106061,"The Escape Hunt Experience Gold Coast","0c3d8de290b4e93e52f2689ce073d1ecd585d215","ChIJtSZPFuwPkWsRjqrzvUVyvk8"
"AU","Queensland","Hervey Bay","Breakout The Room","Zombie Escape","http://www.breakouttheroom.com.au/","564 Charlton Esplanade, Urangan QLD 4655, Australia",-25.281909,152.9004211,"BREAKOUT THE ROOM","3b5ff6c1206c838420b3763043f2960d4f059865","ChIJcYXPg8CA7GsRciuFqkApc5k"
"AU","Queensland","Hervey Bay","Breakout The Room","Jail Escape","http://www.breakouttheroom.com.au/","564 Charlton Esplanade, Urangan QLD 4655, Australia",-25.281909,152.9004211,"BREAKOUT THE ROOM","3b5ff6c1206c838420b3763043f2960d4f059865","ChIJcYXPg8CA7GsRciuFqkApc5k"
"AU","Queensland","Sunnybank","Solve and Unlock","Lab Rat","http://www.solveandunlock.com/","Unit 6/Block B, 3 Zamia St, Sunnybank QLD 4109, Australia",-27.5708954,153.0605847,"Solve & Unlock","812c0a219e2a4cba9846be45f9005c039ffc285f","ChIJwYutmSdFkWsRmymD3ORlcxc"
"AU","Queensland","Sunnybank","Solve and Unlock","Missing Missy","http://www.solveandunlock.com/","Unit 6/Block B, 3 Zamia St, Sunnybank QLD 4109, Australia",-27.5708954,153.0605847,"Solve & Unlock","812c0a219e2a4cba9846be45f9005c039ffc285f","ChIJwYutmSdFkWsRmymD3ORlcxc"
"AU","Queensland","Sunnybank","Solve and Unlock","Missile Meltdown","http://www.solveandunlock.com/","Unit 6/Block B, 3 Zamia St, Sunnybank QLD 4109, Australia",-27.5708954,153.0605847,"Solve & Unlock","812c0a219e2a4cba9846be45f9005c039ffc285f","ChIJwYutmSdFkWsRmymD3ORlcxc"
"AU","Queensland","Toowoomba","Toowomba Escape Room","The Da Vinci","http://www.toowoombaescaperoom.com.au/","12 Russell St, Toowoomba City QLD 4350, Australia",-27.559343,151.95458,"Tick Tock Escape Room","7ec8b3218f08b0df52e7af3452971a7e9162bb83","ChIJyRUiYWpclmsRRZK2Zc4zSUw"
"AU","South Australia","Adelaide","Escape Hunt","Kidnapping at the Zoo","http://adelaide.escapehunt.com/","3, 133 Rundle Mall, Adelaide SA 5000, Australia",-34.9229372,138.6044419,"Escape Hunt Adelaide: Escape Rooms & Bar","8cf3c1b3933ee1d2c4689a4e7d1777b3577a2a01","ChIJ3edZ7dPOsGoRuxY6Sd06hqc"
"AU","South Australia","Adelaide","Escape Hunt","Murder at the Winery","http://adelaide.escapehunt.com/","3, 133 Rundle Mall, Adelaide SA 5000, Australia",-34.9229372,138.6044419,"Escape Hunt Adelaide: Escape Rooms & Bar","8cf3c1b3933ee1d2c4689a4e7d1777b3577a2a01","ChIJ3edZ7dPOsGoRuxY6Sd06hqc"
"AU","South Australia","Adelaide","Escape Hunt","Spy on the Beach","http://adelaide.escapehunt.com/","3, 133 Rundle Mall, Adelaide SA 5000, Australia",-34.9229372,138.6044419,"Escape Hunt Adelaide: Escape Rooms & Bar","8cf3c1b3933ee1d2c4689a4e7d1777b3577a2a01","ChIJ3edZ7dPOsGoRuxY6Sd06hqc"
"AU","Tasmania","Hobart","Evolo Room Escape","Child's Play","http://www.evoloroomescape.com/","187 Campbell St, Hobart TAS 7000, Australia",-42.87507919999999,147.3242717,"Evolo Room Escape","61beb815992b57cdd515044c19047ae0c186f00c","ChIJ_03rFZ51bqoRivkleswlm1Y"
"AU","Victoria","Fairfield","Xcapade","Laboratorium","http://www.xcapade.com.au/","15A Railway Pl, Fairfield VIC 3078, Australia",-37.7796002,145.0167383,"XCAPADE Escape Room","0c5b4b5dc5d9b05329de8846d534c0e36aeabdd0","ChIJxUxaUY9D1moRdQqy8wsrz3U"
"AU","Victoria","Fairfield","Xcapade","Apartment 73","http://www.xcapade.com.au/","15A Railway Pl, Fairfield VIC 3078, Australia",-37.7796002,145.0167383,"XCAPADE Escape Room","0c5b4b5dc5d9b05329de8846d534c0e36aeabdd0","ChIJxUxaUY9D1moRdQqy8wsrz3U"
"AU","Victoria","Fairfield","Xcapade","Project Indigo","http://www.xcapade.com.au/","15A Railway Pl, Fairfield VIC 3078, Australia",-37.7796002,145.0167383,"XCAPADE Escape Room","0c5b4b5dc5d9b05329de8846d534c0e36aeabdd0","ChIJxUxaUY9D1moRdQqy8wsrz3U"
"AU","Victoria","Maribyrnong","Strike Escape Rooms Highpoint","Injustice","http://www.strikebowling.com.au/escapism","120-200 Rosamond Rd,, Shop 1120, Highpoint Shopping Centre, Maribyrnong VIC 3032, Australia",-37.774626,144.891256,"Strike Escape Rooms Highpoint","50a26ec46cb8557e198a502f3ff26e245dc87ab9","ChIJV9eXps5d1moRIdojGp1lWFQ"
"AU","Victoria","Maribyrnong","Strike Escape Rooms Highpoint","DaVinci","http://www.strikebowling.com.au/escapism","120-200 Rosamond Rd,, Shop 1120, Highpoint Shopping Centre, Maribyrnong VIC 3032, Australia",-37.774626,144.891256,"Strike Escape Rooms Highpoint","50a26ec46cb8557e198a502f3ff26e245dc87ab9","ChIJV9eXps5d1moRIdojGp1lWFQ"
"AU","Victoria","Maribyrnong","Strike Escape Rooms Highpoint","Forensic","http://www.strikebowling.com.au/escapism","120-200 Rosamond Rd,, Shop 1120, Highpoint Shopping Centre, Maribyrnong VIC 3032, Australia",-37.774626,144.891256,"Strike Escape Rooms Highpoint","50a26ec46cb8557e198a502f3ff26e245dc87ab9","ChIJV9eXps5d1moRIdojGp1lWFQ"
"AU","Victoria","Melbourne","Cubescape at Exitus","Shutdown","http://www.cubescape.com.au/melbourne-central.html","245 Little Lonsdale St, Melbourne VIC 3000, Australia",-37.8103867,144.9655883,"Strike Escape Rooms QV","00148866a89ec82a9548fab2c94efb00fae52e36","ChIJUZgFsctC1moRc3DbtYlo1aE"
"AU","Victoria","Melbourne","Escape Hunt","Abduction in the Graveyard","http://melbourne.escapehunt.com/","3/190 Queen St, Melbourne VIC 3000, Australia",-37.81402439999999,144.9606843,"The Escape Hunt Experience - Melbourne's Most Unique Escape Room","7849435a3915a59369ee2d9057cd68686381c4aa","ChIJLWPHJ0td1moRBN2ikYOb3BE"
"AU","Victoria","Melbourne","Escape Hunt","Secrets of the Brewery","http://melbourne.escapehunt.com/","3/190 Queen St, Melbourne VIC 3000, Australia",-37.81402439999999,144.9606843,"The Escape Hunt Experience - Melbourne's Most Unique Escape Room","7849435a3915a59369ee2d9057cd68686381c4aa","ChIJLWPHJ0td1moRBN2ikYOb3BE"
"AU","Victoria","Melbourne","Escape Hunt","Law & Disorder","http://melbourne.escapehunt.com/","3/190 Queen St, Melbourne VIC 3000, Australia",-37.81402439999999,144.9606843,"The Escape Hunt Experience - Melbourne's Most Unique Escape Room","7849435a3915a59369ee2d9057cd68686381c4aa","ChIJLWPHJ0td1moRBN2ikYOb3BE"
"AU","Victoria","Melbourne","Escape Room Australia","Safari Jungle","http://au.escaperoom.international/","Paramount Mall, 9-10/108 Bourke St, Melbourne VIC 3000, Australia",-37.812007,144.9698369,"Escape Room International","ae05cfdb01d3ecc01ce6639be37e243915a15156","ChIJJ-Of-shC1moRTxtlI4nzVzo"
