Country,Region,City,Organization,Room,URL
US,Colorado,Denver,Room Escape Adventures,Trapped In A Room With A Zombie,http://roomescapeadventures.com/denver-co/
US,Colorado,Denver,Sprightly Escapes,Weekend Get-away,http://www.sprightlyescapes.com/
US,Colorado,Denver,Sprightly Escapes,Mission Improbable,http://www.sprightlyescapes.com/
US,Colorado,Durango,Conundrum Escape Rooms,The Apartment of Sherlock Holmes,http://www.durangoescaperooms.co/
US,Colorado,Englewood,Epic Escape Game,Escape Earth,http://www.epicescapegame.com/escape-rooms--englewood-.html
US,Colorado,Englewood,Epic Escape Game,The Inventor's Garage,http://www.epicescapegame.com/escape-rooms--englewood-.html
US,Colorado,Englewood,Epic Escape Game,Sweet Dreams,http://www.epicescapegame.com/escape-rooms--englewood-.html
US,Colorado,Englewood,Epic Escape Game,The Lost Continent,http://www.epicescapegame.com/escape-rooms--englewood-.html
US,Colorado,Fort Collins,ConTRAPtions Escape Rooms,The Mafia Gallery,http://escape.place/
US,Colorado,Fort Collins,ConTRAPtions Escape Rooms,Tiger's Eye,http://escape.place/
US,Colorado,Fort Collins,Enigma Escape Room,The Missing Scientist,http://www.enigmafortcollins.com/
US,Colorado,Fort Collins,Fort Collins Escape Room,Escape from the Machine,http://fortcollinsescaperoom.com/
US,Colorado,Fort Collins,Somewhere Secret,Alchemy Treasure,http://www.somewheresecret.com/
US,Colorado,Fort Collins,Somewhere Secret,Somewhere Secret,http://www.somewheresecret.com/
US,Colorado,Fort Collins,The Game Escape Room,Mummy's Tomb,https://www.facebook.com/The-Game-Escape-Room-1738682659728718/
US,Colorado,Fort Collins,The Game Escape Room,Pirate's Treasure,https://www.facebook.com/The-Game-Escape-Room-1738682659728718/
US,Colorado,Fort Collins,The Game LLC,Mummy's Tomb,http://www.thegamellcescaperooms.com/
US,Colorado,Fort Collins,The Game LLC,Blackbeard's Treasure,http://www.thegamellcescaperooms.com/
US,Colorado,Frisco,Frisco Escape Room,Finders Keepers,http://www.friscoescaperoom.com/
US,Colorado,Frisco,Frisco Escape Room,Winter Fall,http://www.friscoescaperoom.com/
US,Colorado,Golden,Golden Puzzle Room,The Nightingale,http://www.goldenpuzzleroom.com/
US,Colorado,Golden,Golden Puzzle Room,Colorado Zephyr,http://www.goldenpuzzleroom.com/
US,Colorado,Greeley,Greeley's Great Escape,Egypt Tomb Escape,http://www.escapegreeley.com/
US,Colorado,Greeley,Q: The Live Escape Experience,The Asylum,https://www.escapefrommq.com/
US,Colorado,Greeley,Ruse Escape Room,Missing Person,http://ruseescaperoom.com/
US,Colorado,Loveland,Clueology Escape Rooms,The Fallout Room,http://www.clueologyrooms.com/
US,Colorado,Loveland,Clueology Escape Rooms,Defeat the Pandemic Device Project,http://www.clueologyrooms.com/
US,Colorado,Loveland,Clueology Escape Rooms,Alcatraz Death Row,http://www.clueologyrooms.com/
US,Colorado,Loveland,Q: The Live Escape Experience,Area Q,https://www.escapefrommq.com/
US,Colorado,Loveland,Q: The Live Escape Experience,The Path of the Gods,https://www.escapefrommq.com/
US,Colorado,Loveland,Time Escape,Totally 80s,http://www.timeescapeloveland.com/
US,Colorado,Loveland,Time Escape,Gold Runs 1849,http://www.timeescapeloveland.com/
US,Colorado,Loveland,Time Escape,Year 2052,http://www.timeescapeloveland.com/
US,Colorado,Loveland,Time Escape,Poisoning at the Palace,http://www.timeescapeloveland.com/
US,Colorado,Manitou Springs,Enter the Room,The Castle,http://www.entertheroomco.com/
US,Colorado,Manitou Springs,Enter the Room,Medieval Library,http://www.entertheroomco.com/
US,Colorado,Manitou Springs,Enter the Room,Emma's Haunted Escape House,http://www.entertheroomco.com/
US,Colorado,Northglenn,Denver Escape Room,Pipeworks,http://denverescaperoom.com/games/pipeworks/
US,Colorado,Northglenn,Denver Escape Room,Rampancy,http://denverescaperoom.com/games/rampancy/
US,Colorado,Northglenn,Denver Escape Room,R.E.S.C.U.E. 2.0,http://denverescaperoom.com/games/rescue/
US,Colorado,Northglenn,Denver Escape Room,The Crimson Storm,http://denverescaperoom.com/games/the-crimson-storm
US,Colorado,Pagosa Springs,Pagosa Escape Zone,Where Is Gib Stevens?,http://www.pagosaescapezone.com/
US,Colorado,Parker,Try'n Escape,Lethal Lab,http://www.trynescapeco.com/
US,Colorado,Parker,Try'n Escape,Money Madness,http://www.trynescapeco.com/
US,Colorado,Parker,Try'n Escape,Escape in 15 Minutes,http://www.trynescapeco.com/
US,Colorado,Pueblo,SoCo Escape Room,The Vault,https://www.socoescaperoom.com/
US,Colorado,Pueblo,SoCo Escape Room,The Asylum,https://www.socoescaperoom.com/
US,Colorado,Vail,Vail Valley Escape Room,Save the Mountain!,http://www.vailvalleyescaperoom.com/
US,Connecticut,Berlin,Team vs Time,Gangster's Gamble,https://teamvstime.com/
US,Connecticut,Berlin,Team vs Time,Lost Book of Spells,https://teamvstime.com/
US,Connecticut,Cromwell,Mind Puzzlers Escape Rooms,Forgotten Wishes,http://www.mindpuzzlersescaperooms.com/
US,Connecticut,Danbury,Escape 101,Widow's Room,http://www.esc101.com/
US,Connecticut,Danbury,Escape 101,Jet Set,http://www.esc101.com/
US,Connecticut,Danbury,Escape 101,Mission 101,http://www.esc101.com/
US,Connecticut,Danbury,Game of Rooms,Carnival,http://www.gameofroomsct.com/
US,Connecticut,Danbury,Game of Rooms,Outbreak,http://www.gameofroomsct.com/
US,Connecticut,Danbury,Game of Rooms,Coven,http://www.gameofroomsct.com/
US,Connecticut,Farmington,Complexity: A Puzzling Adventure,The Pirate Ship,http://www.complexityrooms.com/
US,Connecticut,Farmington,Complexity: A Puzzling Adventure,Cat Burglar,http://www.complexityrooms.com/
US,Connecticut,Farmington,Complexity: A Puzzling Adventure,The Mall,http://www.complexityrooms.com/
US,Connecticut,Windsor Locks,Adventurescape,Raiders of the Lost Room,http://www.adventurescaperoom.com/
US,Connecticut,Windsor Locks,Adventurescape,Sherlock Holmes: The Case of the White Lady,http://www.adventurescaperoom.com/
US,Connecticut,Middletown,Adventure Rooms,Swiss Original,http://www.myadventurerooms.com/connecticut
US,Connecticut,Middletown,Adventure Rooms,The Remedy,http://www.myadventurerooms.com/connecticut
US,Connecticut,Mystic,"Mystified, LLC",Rendezvous with the Renaissance,http://www.mystifiedct.com/
US,Connecticut,Mystic,"Mystified, LLC",Chaos at the Comic Con,http://www.mystifiedct.com/
US,Connecticut,Mystic,"Mystified, LLC","20,000 Leagues Under the Sea",http://www.mystifiedct.com/
US,Connecticut,New Haven,Escape New Haven,The Space Station,https://www.escapenewhaven.com/
US,Connecticut,New Haven,Escape New Haven,The Gallery,https://www.escapenewhaven.com/
US,Connecticut,New Haven,Escape New Haven,The Crypt,https://www.escapenewhaven.com/
US,Connecticut,New Haven,Quandary,The Wallingford Five,http://www.quandaryroom.com/
US,Connecticut,New Haven,Quandary,Son of the Zodiac,http://www.quandaryroom.com/
US,Connecticut,Norwalk,Panic Room,187,http://www.panicroomct.com/
US,Connecticut,Norwalk,Panic Room,Tick Tok,http://www.panicroomct.com/
US,Connecticut,Norwalk,Panic Room,Psych 101,http://www.panicroomct.com/
US,Connecticut,Norwich,The Ultimate Escape,Secret Agent,http://www.theultimateescape.net/
US,Connecticut,Norwich,The Ultimate Escape,Quest for the Throne,http://www.theultimateescape.net/
US,Connecticut,Plainville,Forbidden Escape,The Basement,https://www.forbiddenescape.com/
US,Connecticut,Putnam,LOCK'D Escape Adventures,Sally's Saloon,http://www.lockdescape.com/
US,Connecticut,Putnam,LOCK'D Escape Adventures,Titanic,http://www.lockdescape.com/
US,Connecticut,Putnam,LOCK'D Escape Adventures,Asylum,http://www.lockdescape.com/
US,Connecticut,Putnam,LOCK'D Escape Adventures,CSI Search and Rescue,http://www.lockdescape.com/
US,Connecticut,South Windsor,Puzzle Theory,The Interview,http://www.puzzletheory.co/
US,Connecticut,South Windsor,Puzzle Theory,The Missing Doctor,http://www.puzzletheory.co/
US,Connecticut,South Windsor,Puzzle Theory,The Experiment,http://www.puzzletheory.co/
US,Connecticut,Stamford,trap't Escape Room Adventures,Abducted: Escape from the Madman,http://www.traptct.com/
US,Connecticut,Stamford,trap't Escape Room Adventures,Museum Mayhem,http://www.traptct.com/
US,Connecticut,Stamford,trap't Escape Room Adventures,Time Chasers: Race for the Cure,http://www.traptct.com/
US,Connecticut,Stamford,trap't Escape Room Adventures,Tremors on the Tracks,http://www.traptct.com/
US,Connecticut,Terryville,Lock Museum Adventure,Find Pharaoh's Gold,http://www.lockmuseumadventure.org/
US,Connecticut,Torrington,Pursue the Clues,Lenny Thompkins Sold His Soul to Play the Blues,http://pursuetheclues.com/
US,Connecticut,Torrington,Pursue the Clues,The Gold Digger,http://pursuetheclues.com/
US,Connecticut,Torrington,Pursue the Clues,The Final Van Gogh,http://pursuetheclues.com/
US,Connecticut,Watertown,Room With A Clue,The Slasher,http://roomwithaclue.net/
US,Connecticut,Willimantic,Kleen Escape Adventures,Escape the Plague,http://www.kleenescapeadventures.com/
US,Connecticut,Willimantic,Kleen Escape Adventures,Captivity,http://www.kleenescapeadventures.com/
US,Delaware,Newark,Exodus Escape Room,Pirates of the Caribbean,http://www.exodusescaperooms.com/
US,Delaware,Newark,Exodus Escape Room,Boardwalk Empire,http://www.exodusescaperooms.com/
US,Delaware,Newark,Exodus Escape Room,National Treasure,http://www.exodusescaperooms.com/
US,Delaware,Newark,Exodus Escape Room,Shawshank Redemption,http://www.exodusescaperooms.com/
US,Delaware,Newark,Exodus Escape Room,Sherlock Holmes,http://www.exodusescaperooms.com/
US,Delaware,Newark,Exodus Escape Room,Goldilocks,http://www.exodusescaperooms.com/
US,Delaware,Newark,Great Escape Delaware,DaVinci's Revenge,http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,Platform 9¾,http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,"In A Galaxy Far, Far Away",http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,The Agency,http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,Walkers,http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,Lost City,http://www.greatescapedelaware.com/
US,Delaware,Newark,Great Escape Delaware,Challenge Rooms,http://www.greatescapedelaware.com/
US,Delaware,Rehoboth Beach,Escape Rehoboth,Pyrotechnic Peril,http://www.escaperehoboth.com/
US,Delaware,Rehoboth Beach,Escape Rehoboth,"Wrong Place, Wrong Time",http://www.escaperehoboth.com/
US,Delaware,Rehoboth Beach,Exodus Escape Rooms,Shawshank v2,http://www.exodusescaperooms.com/
US,Delaware,Rehoboth Beach,Exodus Escape Rooms,Pirates of the Caribbean,http://www.exodusescaperooms.com/
US,Delaware,Rehoboth Beach,Exodus Escape Rooms,Boardwalk Empire,http://www.exodusescaperooms.com/
US,Delaware,Rehoboth Beach,Exodus Escape Rooms,National Treasures,http://www.exodusescaperooms.com/
US,Delaware,Rehoboth Beach,Exodus Escape Rooms,Criminal Capture - Aquatica,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Sherlock Holmes v2,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Shawshank v2,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Scooby Doo,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Pharaoh's Tomb,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Criminal Capture - the Zodiac Killer,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,The Museum,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Mission Impossible,http://www.exodusescaperooms.com/
US,Delaware,Wilmington,Exodus Escape Rooms,Hogwarts,http://www.exodusescaperooms.com/
US,District of Columbia,Washington,Breakout Games - D.C.,The Kidnapping,http://breakoutgames.com/dc/
US,District of Columbia,Washington,Breakout Games - D.C.,The Hostage Escape,http://breakoutgames.com/dc/
US,District of Columbia,Washington,Breakout Games - D.C.,The Museum Heist,http://breakoutgames.com/dc/
US,District of Columbia,Washington,Breakout Games - D.C.,Operation: Casino,http://breakoutgames.com/dc/
US,District of Columbia,Washington,Escape Room Live,Back to the 80's!,http://www.escaperoomlive.com/
US,District of Columbia,Washington,Escape Room Live,"""I Was Framed!""",http://www.escaperoomlive.com/
US,District of Columbia,Washington,Escape Room Live,Double Crossed,http://www.escaperoomlive.com/
US,District of Columbia,Washington,Escape the Room,The Dig,http://www.escapetheroomdc.com/
US,District of Columbia,Washington,Escape the Room,The Agency,http://www.escapetheroomdc.com/
US,District of Columbia,Washington,Insomnia Escape,Cosa Nostra,http://insomniaescape.com/
US,District of Columbia,Washington,Omescape,The Penitentiary,http://www.omescapedc.com/
US,District of Columbia,Washington,Omescape,Room Omega,http://www.omescapedc.com/
US,District of Columbia,Washington,Omescape,The Kingdom of Cats,http://www.omescapedc.com/
US,District of Columbia,Washington,PaniQ Room,Perfect Crime,https://paniqescaperoom.com/washington-dc
US,District of Columbia,Washington,PaniQ Room,Insane Asylum,https://paniqescaperoom.com/washington-dc
US,District of Columbia,Washington,PaniQ Room,Prehistoric,https://paniqescaperoom.com/washington-dc
US,District of Columbia,Washington,Room Escape Adventures,Trapped In A Room With A Zombie,http://roomescapeadventures.com/washington-d-c/
US,District of Columbia,Washington,The Escape Lounge,Escape the Oval Office,http://escapetheroom.today/
US,District of Columbia,Washington,The Escape Lounge,Blowout,http://escapetheroom.today/
US,District of Columbia,Washington,The Escape Lounge,Escape the Classroom,http://escapetheroom.today/
US,District of Columbia,Washington,The Great Escape Room,The Library (Sherlock's Study),http://thegreatescaperoom.com/
US,Florida,Boca Raton,Adventure Vault,Prison Redemption,http://www.adventure-vault.com/
US,Florida,Boca Raton,Adventure Vault,Death and Breakfast,http://www.adventure-vault.com/
US,Florida,Boca Raton,Adventure Vault,Mystery of Sherlock,http://www.adventure-vault.com/
US,Florida,Boca Raton,QroomescapE,Fifty Shades Darker,http://qroomescape.com/
US,Florida,Boca Raton,QroomescapE,The Mind Eraser,http://qroomescape.com/
US,Florida,Boca Raton,The Master Escape Room,The Crime Scene,http://masterescaperoom.com/
US,Florida,Boca Raton,The Master Escape Room,The Bank Robbery Escape,http://masterescaperoom.com/
US,Florida,Boca Raton,The Master Escape Room,The Egyptian Tomb Escape,http://masterescaperoom.com/
US,Florida,Boca Raton,Try-N-Escape,Hang 'em High,http://www.try-n-escape.com/
US,Florida,Boca Raton,Try-N-Escape,Sara's got a Secret,http://www.try-n-escape.com/
US,Florida,Boca Raton,Try-N-Escape,Monkey See,http://www.try-n-escape.com/
US,Florida,Bradenton,Element of Escape,The Heist,http://www.elementofescape.com/
US,Florida,Bradenton,Element of Escape,Hotel California,http://www.elementofescape.com/
US,Florida,Bradenton,Escape Bradenton,Blitzkrieg,http://escapebradenton.com/
US,Florida,Bradenton,Escape Bradenton,Inheritance,http://escapebradenton.com/
US,Florida,Bradenton,Escape Bradenton,Crucifixus,http://escapebradenton.com/
US,Florida,Brandon,Labyrinth Escape Rooms,Labyrinth Escape Rooms,https://www.labyrinthescaperooms.com/
US,Florida,Cape Coral,Escape the Cape,JailBreak,http://escapethecapefl.com/
US,Florida,Cape Coral,Escape the Cape,The Oval Office,http://escapethecapefl.com/
US,Florida,Cape Coral,Escape the Cape,Blast from the Past,http://escapethecapefl.com/
